IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2010,false,Sex,Female,FMLE,,,,,,,,,,0.86,,,0.34,,1.45,0.86 [0.34 – 1.45],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,WSM,Samoa,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,0.87,,,0.3,,1.5,0.87 [0.3 – 1.5],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,0.88,,,0.12,,1.91,0.88 [0.12 – 1.91],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2010,false,Sex,Male,MLE,,,,,,,,,,0.89,,,0,,2.31,0.89 [0 – 2.31],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,KEN,Kenya,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,0.89,,,0.37,,1.47,0.89 [0.37 – 1.47],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,FJI,Fiji,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,0.94,,,0.37,,1.59,0.94 [0.37 – 1.59],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,0.94,,,0.45,,1.49,0.94 [0.45 – 1.49],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,0.95,,,0.17,,2,0.95 [0.17 – 2],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,0.95,,,0.43,,1.58,0.95 [0.43 – 1.58],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,MLI,Mali,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,0.96,,,0.51,,1.47,0.96 [0.51 – 1.47],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,CAF,Central African Republic,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,0.98,,,0.39,,1.64,0.98 [0.39 – 1.64],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,0.99,,,0.1,,2.12,0.99 [0.1 – 2.12],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2010,false,Sex,Male,MLE,,,,,,,,,,1.01,,,0,,2.56,1.01 [0 – 2.56],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,MDG,Madagascar,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.06,,,0.21,,2.15,1.06 [0.21 – 2.15],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,GMB,Gambia,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,1.06,,,0.49,,1.73,1.06 [0.49 – 1.73],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2010,false,Sex,Male,MLE,,,,,,,,,,1.07,,,0,,2.75,1.07 [0 – 2.75],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,LSO,Lesotho,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,1.08,,,0.52,,1.72,1.08 [0.52 – 1.72],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,SLV,El Salvador,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,1.09,,,0.52,,1.74,1.09 [0.52 – 1.74],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.10,,,0.26,,2.08,1.1 [0.26 – 2.08],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2010,false,Sex,Male,MLE,,,,,,,,,,1.12,,,0,,3.4,1.12 [0 – 3.4],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.12,,,0.07,,2.37,1.12 [0.07 – 2.37],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.12,,,0.22,,2.26,1.12 [0.22 – 2.26],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,1.13,,,0.51,,1.8,1.13 [0.51 – 1.8],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.17,,,0.23,,2.2,1.17 [0.23 – 2.2],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,TON,Tonga,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.18,,,0.065,,2.53,1.18 [0.065 – 2.53],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,TJK,Tajikistan,Year,2010,false,Sex,Male,MLE,,,,,,,,,,1.20,,,0.08,,2.53,1.2 [0.08 – 2.53],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,HND,Honduras,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,1.21,,,0.6,,1.91,1.21 [0.6 – 1.91],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2010,false,Sex,Male,MLE,,,,,,,,,,1.23,,,0.11,,2.75,1.23 [0.11 – 2.75],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,MOZ,Mozambique,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.23,,,0.25,,2.38,1.23 [0.25 – 2.38],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,JAM,Jamaica,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,1.23,,,0.53,,2,1.23 [0.53 – 2],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,TCD,Chad,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,1.24,,,0.4,,2.05,1.24 [0.4 – 2.05],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,RWA,Rwanda,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.25,,,0.27,,2.4,1.25 [0.27 – 2.4],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,1.27,,,0.54,,2.1,1.27 [0.54 – 2.1],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,MWI,Malawi,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,1.28,,,0.54,,2.11,1.28 [0.54 – 2.11],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,HTI,Haiti,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,1.28,,,0.63,,1.98,1.28 [0.63 – 1.98],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,ZMB,Zambia,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,1.28,,,0.64,,2,1.28 [0.64 – 2],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2010,false,Sex,Male,MLE,,,,,,,,,,1.29,,,0.18,,2.8,1.29 [0.18 – 2.8],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,1.34,,,0.68,,2.02,1.34 [0.68 – 2.02],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ISR,Israel,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,1.35,,,0.68,,2.12,1.35 [0.68 – 2.12],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,1.35,,,0.74,,2.01,1.35 [0.74 – 2.01],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2010,false,Sex,Male,MLE,,,,,,,,,,1.40,,,0.28,,2.62,1.4 [0.28 – 2.62],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.40,,,0.4,,2.64,1.4 [0.4 – 2.64],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,ERI,Eritrea,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.45,,,0.39,,2.65,1.45 [0.39 – 2.65],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,IND,India,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,1.47,,,0.74,,2.25,1.47 [0.74 – 2.25],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,NIC,Nicaragua,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,1.49,,,0.81,,2.25,1.49 [0.81 – 2.25],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,NRU,Nauru,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,1.51,,,0.84,,2.22,1.51 [0.84 – 2.22],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,CRI,Costa Rica,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,1.52,,,0.83,,2.32,1.52 [0.83 – 2.32],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,LBR,Liberia,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,1.54,,,0.82,,2.34,1.54 [0.82 – 2.34],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,1.55,,,0.78,,2.37,1.55 [0.78 – 2.37],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.56,,,0.16,,3.17,1.56 [0.16 – 3.17],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.59,,,0.5,,2.87,1.59 [0.5 – 2.87],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2010,false,Sex,Male,MLE,,,,,,,,,,1.65,,,0.29,,3.48,1.65 [0.29 – 3.48],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.66,,,0.33,,3.1,1.66 [0.33 – 3.1],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.67,,,0.17,,3.31,1.67 [0.17 – 3.31],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,ETH,Ethiopia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.67,,,0.47,,3.16,1.67 [0.47 – 3.16],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,NAM,Namibia,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,1.67,,,0.94,,2.46,1.67 [0.94 – 2.46],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,NGA,Nigeria,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,1.69,,,0.95,,2.49,1.69 [0.95 – 2.49],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2010,false,Sex,Male,MLE,,,,,,,,,,1.76,,,0.18,,3.76,1.76 [0.18 – 3.76],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,MDG,Madagascar,Year,2010,false,Sex,Male,MLE,,,,,,,,,,1.76,,,0.34,,3.55,1.76 [0.34 – 3.55],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,TGO,Togo,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.79,,,0.57,,3.2,1.79 [0.57 – 3.2],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,UZB,Uzbekistan,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.79,,,0.6,,2.96,1.79 [0.6 – 2.96],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,1.79,,,0.92,,2.66,1.79 [0.92 – 2.66],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2010,false,Sex,Male,MLE,,,,,,,,,,1.81,,,0.43,,3.45,1.81 [0.43 – 3.45],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,AZE,Azerbaijan,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.81,,,0.45,,3.41,1.81 [0.45 – 3.41],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.82,,,0.61,,3.24,1.82 [0.61 – 3.24],,WHO Global Information System on Alcohol and Health (GISAH),EN,2023-03-20 00:00:00
